"CD_CVM","EMPRESA","CD_CONTA","CONTA","PERIODO","VL_CONTA"
"20435","Tecnisa","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"20435","Tecnisa","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"20435","Tecnisa","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"20435","Tecnisa","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",28528
"20605","JHSF","2","2 - Passivo Total","1T21",7619655
"20605","JHSF","2.01","2.01 - Passivo Circulante","1T21",866764
"20605","JHSF","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",0
"20605","JHSF","2.01.02","2.01.02 - Fornecedores","1T21",85886
"20605","JHSF","2.01.03","2.01.03 - Obrigações Fiscais","1T21",0
"20605","JHSF","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",104499
"20605","JHSF","2.01.05","2.01.05 - Outras Obrigações","1T21",676379
"20605","JHSF","2.02","2.02 - Passivo Não Circulante","1T21",2746029
"20605","JHSF","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",1543439
"20605","JHSF","2.02.02","2.02.02 - Outras Obrigações","1T21",1202590
"20605","JHSF","2.03","2.03 - Patrimônio Líquido","1T21",4006862
"20605","JHSF","2.03.01","2.03.01 - Capital Social Realizado","1T21",1865950
"20605","JHSF","2.03.02","2.03.02 - Reservas de Capital","1T21",-34394
"20605","JHSF","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"20605","JHSF","2.03.04","2.03.04 - Reservas de Lucros","1T21",2114074
"20605","JHSF","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",0
"20605","JHSF","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",-12407
"20605","JHSF","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"20605","JHSF","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"20605","JHSF","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",73639
"20605","JHSF","2","2 - Passivo Total","2T21",8032952
"20605","JHSF","2.01","2.01 - Passivo Circulante","2T21",804781
"20605","JHSF","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",0
"20605","JHSF","2.01.02","2.01.02 - Fornecedores","2T21",119276
"20605","JHSF","2.01.03","2.01.03 - Obrigações Fiscais","2T21",0
"20605","JHSF","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",118403
"20605","JHSF","2.01.05","2.01.05 - Outras Obrigações","2T21",567102
"20605","JHSF","2.02","2.02 - Passivo Não Circulante","2T21",2897606
"20605","JHSF","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",1697146
"20605","JHSF","2.02.02","2.02.02 - Outras Obrigações","2T21",1200460
"20605","JHSF","2.03","2.03 - Patrimônio Líquido","2T21",4330565
"20605","JHSF","2.03.01","2.03.01 - Capital Social Realizado","2T21",1865950
"20605","JHSF","2.03.02","2.03.02 - Reservas de Capital","2T21",-33875
"20605","JHSF","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"20605","JHSF","2.03.04","2.03.04 - Reservas de Lucros","2T21",2440788
"20605","JHSF","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",0
"20605","JHSF","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",-10553
"20605","JHSF","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"20605","JHSF","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"20605","JHSF","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",68255
"20605","JHSF","2","2 - Passivo Total","3T21",8041157
"20605","JHSF","2.01","2.01 - Passivo Circulante","3T21",797854
"20605","JHSF","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",0
"20605","JHSF","2.01.02","2.01.02 - Fornecedores","3T21",125747
"20605","JHSF","2.01.03","2.01.03 - Obrigações Fiscais","3T21",0
"20605","JHSF","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",264635
"20605","JHSF","2.01.05","2.01.05 - Outras Obrigações","3T21",407472
"20605","JHSF","2.02","2.02 - Passivo Não Circulante","3T21",2732134
"20605","JHSF","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",1666215
"20605","JHSF","2.02.02","2.02.02 - Outras Obrigações","3T21",1065919
"20605","JHSF","2.03","2.03 - Patrimônio Líquido","3T21",4511169
"20605","JHSF","2.03.01","2.03.01 - Capital Social Realizado","3T21",1865950
"20605","JHSF","2.03.02","2.03.02 - Reservas de Capital","3T21",-64587
"20605","JHSF","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"20605","JHSF","2.03.04","2.03.04 - Reservas de Lucros","3T21",2654762
"20605","JHSF","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",0
"20605","JHSF","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",-12993
"20605","JHSF","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"20605","JHSF","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"20605","JHSF","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",68037
"20770","Ez Tec","2","2 - Passivo Total","1T21",4798961
"20770","Ez Tec","2.01","2.01 - Passivo Circulante","1T21",363277
"20770","Ez Tec","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",7728
"20770","Ez Tec","2.01.02","2.01.02 - Fornecedores","1T21",31177
"20770","Ez Tec","2.01.03","2.01.03 - Obrigações Fiscais","1T21",34841
"20770","Ez Tec","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",0
"20770","Ez Tec","2.01.05","2.01.05 - Outras Obrigações","1T21",289531
"20770","Ez Tec","2.02","2.02 - Passivo Não Circulante","1T21",224440
"20770","Ez Tec","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",8236
"20770","Ez Tec","2.02.02","2.02.02 - Outras Obrigações","1T21",216204
"20770","Ez Tec","2.03","2.03 - Patrimônio Líquido","1T21",4211244
"20770","Ez Tec","2.03.01","2.03.01 - Capital Social Realizado","1T21",2888997
"20770","Ez Tec","2.03.02","2.03.02 - Reservas de Capital","1T21",-11117
"20770","Ez Tec","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"20770","Ez Tec","2.03.04","2.03.04 - Reservas de Lucros","1T21",1266043
"20770","Ez Tec","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",0
"20770","Ez Tec","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",0
"20770","Ez Tec","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"20770","Ez Tec","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"20770","Ez Tec","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",67321
"20770","Ez Tec","2","2 - Passivo Total","2T21",4888118
"20770","Ez Tec","2.01","2.01 - Passivo Circulante","2T21",315209
"20770","Ez Tec","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",8011
"20770","Ez Tec","2.01.02","2.01.02 - Fornecedores","2T21",57313
"20770","Ez Tec","2.01.03","2.01.03 - Obrigações Fiscais","2T21",34344
"20770","Ez Tec","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",0
"20770","Ez Tec","2.01.05","2.01.05 - Outras Obrigações","2T21",215541
"20770","Ez Tec","2.02","2.02 - Passivo Não Circulante","2T21",218070
"20770","Ez Tec","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",11144
"20770","Ez Tec","2.02.02","2.02.02 - Outras Obrigações","2T21",206926
"20770","Ez Tec","2.03","2.03 - Patrimônio Líquido","2T21",4354839
"20770","Ez Tec","2.03.01","2.03.01 - Capital Social Realizado","2T21",2888997
"20770","Ez Tec","2.03.02","2.03.02 - Reservas de Capital","2T21",-11117
"20770","Ez Tec","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"20770","Ez Tec","2.03.04","2.03.04 - Reservas de Lucros","2T21",1405533
"20770","Ez Tec","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",0
"20770","Ez Tec","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",0
"20770","Ez Tec","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"20770","Ez Tec","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"20770","Ez Tec","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",71426
"20770","Ez Tec","2","2 - Passivo Total","3T21",5059992
"20770","Ez Tec","2.01","2.01 - Passivo Circulante","3T21",343264
"20770","Ez Tec","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",12197
"20770","Ez Tec","2.01.02","2.01.02 - Fornecedores","3T21",47742
"20770","Ez Tec","2.01.03","2.01.03 - Obrigações Fiscais","3T21",36833
"20770","Ez Tec","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",5604
"20770","Ez Tec","2.01.05","2.01.05 - Outras Obrigações","3T21",240888
"20770","Ez Tec","2.02","2.02 - Passivo Não Circulante","3T21",248872
"20770","Ez Tec","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",12987
"20770","Ez Tec","2.02.02","2.02.02 - Outras Obrigações","3T21",235885
"20770","Ez Tec","2.03","2.03 - Patrimônio Líquido","3T21",4467856
"20770","Ez Tec","2.03.01","2.03.01 - Capital Social Realizado","3T21",2888997
"20770","Ez Tec","2.03.02","2.03.02 - Reservas de Capital","3T21",-49855
"20770","Ez Tec","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"20770","Ez Tec","2.03.04","2.03.04 - Reservas de Lucros","3T21",1550780
"20770","Ez Tec","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",0
"20770","Ez Tec","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"20770","Ez Tec","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"20770","Ez Tec","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"20770","Ez Tec","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",77934
"20915","MRV","2","2 - Passivo Total","1T21",18807208
"20915","MRV","2.01","2.01 - Passivo Circulante","1T21",4080015
"20915","MRV","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",169786
"20915","MRV","2.01.02","2.01.02 - Fornecedores","1T21",539140
"20915","MRV","2.01.03","2.01.03 - Obrigações Fiscais","1T21",89966
"20915","MRV","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",963220
"20915","MRV","2.01.05","2.01.05 - Outras Obrigações","1T21",2317903
"20915","MRV","2.02","2.02 - Passivo Não Circulante","1T21",8669036
"20915","MRV","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",3812019
"20915","MRV","2.02.02","2.02.02 - Outras Obrigações","1T21",4857017
"20915","MRV","2.03","2.03 - Patrimônio Líquido","1T21",6058157
"20915","MRV","2.03.01","2.03.01 - Capital Social Realizado","1T21",4615171
"20915","MRV","2.03.02","2.03.02 - Reservas de Capital","1T21",62488
"20915","MRV","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"20915","MRV","2.03.04","2.03.04 - Reservas de Lucros","1T21",817034
"20915","MRV","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",136670
"20915","MRV","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",109517
"20915","MRV","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"20915","MRV","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"20915","MRV","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",317277
"20915","MRV","2","2 - Passivo Total","2T21",19126056
"20915","MRV","2.01","2.01 - Passivo Circulante","2T21",4059035
"20915","MRV","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",186675
"20915","MRV","2.01.02","2.01.02 - Fornecedores","2T21",584423
"20915","MRV","2.01.03","2.01.03 - Obrigações Fiscais","2T21",87381
"20915","MRV","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",912293
"20915","MRV","2.01.05","2.01.05 - Outras Obrigações","2T21",2288263
"20915","MRV","2.02","2.02 - Passivo Não Circulante","2T21",8918617
"20915","MRV","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",3959759
"20915","MRV","2.02.02","2.02.02 - Outras Obrigações","2T21",4958858
"20915","MRV","2.03","2.03 - Patrimônio Líquido","2T21",6148404
"20915","MRV","2.03.01","2.03.01 - Capital Social Realizado","2T21",4615171
"20915","MRV","2.03.02","2.03.02 - Reservas de Capital","2T21",66999
"20915","MRV","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"20915","MRV","2.03.04","2.03.04 - Reservas de Lucros","2T21",739323
"20915","MRV","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",339686
"20915","MRV","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",38987
"20915","MRV","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"20915","MRV","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"20915","MRV","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",348238
"20915","MRV","2","2 - Passivo Total","3T21",19667969
"20915","MRV","2.01","2.01 - Passivo Circulante","3T21",4438443
"20915","MRV","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",215997
"20915","MRV","2.01.02","2.01.02 - Fornecedores","3T21",665504
"20915","MRV","2.01.03","2.01.03 - Obrigações Fiscais","3T21",123741
"20915","MRV","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",964195
"20915","MRV","2.01.05","2.01.05 - Outras Obrigações","3T21",2469006
"20915","MRV","2.02","2.02 - Passivo Não Circulante","3T21",8855823
"20915","MRV","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",3987968
"20915","MRV","2.02.02","2.02.02 - Outras Obrigações","3T21",4867855
"20915","MRV","2.03","2.03 - Patrimônio Líquido","3T21",6373703
"20915","MRV","2.03.01","2.03.01 - Capital Social Realizado","3T21",4615171
"20915","MRV","2.03.02","2.03.02 - Reservas de Capital","3T21",73114
"20915","MRV","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"20915","MRV","2.03.04","2.03.04 - Reservas de Lucros","3T21",741016
"20915","MRV","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",504849
"20915","MRV","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",59699
"20915","MRV","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"20915","MRV","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"20915","MRV","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",379854
"25100","Cury","2","2 - Passivo Total","1T21",1918297
"25100","Cury","2.01","2.01 - Passivo Circulante","1T21",738930
"25100","Cury","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",13813
"25100","Cury","2.01.02","2.01.02 - Fornecedores","1T21",60296
"25100","Cury","2.01.03","2.01.03 - Obrigações Fiscais","1T21",21232
"25100","Cury","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",100616
"25100","Cury","2.01.05","2.01.05 - Outras Obrigações","1T21",542973
"25100","Cury","2.02","2.02 - Passivo Não Circulante","1T21",485652
"25100","Cury","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",180173
"25100","Cury","2.02.02","2.02.02 - Outras Obrigações","1T21",305479
"25100","Cury","2.03","2.03 - Patrimônio Líquido","1T21",693715
"25100","Cury","2.03.01","2.03.01 - Capital Social Realizado","1T21",291054
"25100","Cury","2.03.02","2.03.02 - Reservas de Capital","1T21",17598
"25100","Cury","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"25100","Cury","2.03.04","2.03.04 - Reservas de Lucros","1T21",230805
"25100","Cury","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",0
"25100","Cury","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",0
"25100","Cury","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"25100","Cury","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"25100","Cury","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",154258
"25100","Cury","2","2 - Passivo Total","2T21",2032570
"25100","Cury","2.01","2.01 - Passivo Circulante","2T21",929085
"25100","Cury","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",18538
"25100","Cury","2.01.02","2.01.02 - Fornecedores","2T21",91549
"25100","Cury","2.01.03","2.01.03 - Obrigações Fiscais","2T21",22520
"25100","Cury","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",116920
"25100","Cury","2.01.05","2.01.05 - Outras Obrigações","2T21",679558
"25100","Cury","2.02","2.02 - Passivo Não Circulante","2T21",412100
"25100","Cury","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",153375
"25100","Cury","2.02.02","2.02.02 - Outras Obrigações","2T21",258725
"25100","Cury","2.03","2.03 - Patrimônio Líquido","2T21",691385
"25100","Cury","2.03.01","2.03.01 - Capital Social Realizado","2T21",291054
"25100","Cury","2.03.02","2.03.02 - Reservas de Capital","2T21",17598
"25100","Cury","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"25100","Cury","2.03.04","2.03.04 - Reservas de Lucros","2T21",232601
"25100","Cury","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",0
"25100","Cury","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",0
"25100","Cury","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"25100","Cury","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"25100","Cury","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",150132
"25100","Cury","2","2 - Passivo Total","3T21",2177211
"25100","Cury","2.01","2.01 - Passivo Circulante","3T21",756568
"25100","Cury","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",17006
"25100","Cury","2.01.02","2.01.02 - Fornecedores","3T21",90214
"25100","Cury","2.01.03","2.01.03 - Obrigações Fiscais","3T21",23479
"25100","Cury","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",63863
"25100","Cury","2.01.05","2.01.05 - Outras Obrigações","3T21",562006
"25100","Cury","2.02","2.02 - Passivo Não Circulante","3T21",663451
"25100","Cury","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",326361
"25100","Cury","2.02.02","2.02.02 - Outras Obrigações","3T21",337090
"25100","Cury","2.03","2.03 - Patrimônio Líquido","3T21",757192
"25100","Cury","2.03.01","2.03.01 - Capital Social Realizado","3T21",291054
"25100","Cury","2.03.02","2.03.02 - Reservas de Capital","3T21",17598
"25100","Cury","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"25100","Cury","2.03.04","2.03.04 - Reservas de Lucros","3T21",300006
"25100","Cury","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",0
"25100","Cury","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"25100","Cury","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"25100","Cury","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"25100","Cury","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",148534
"21130","Trisul","2","2 - Passivo Total","1T21",2167632
"21130","Trisul","2.01","2.01 - Passivo Circulante","1T21",460660
"21130","Trisul","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",5448
"21130","Trisul","2.01.02","2.01.02 - Fornecedores","1T21",65612
"21130","Trisul","2.01.03","2.01.03 - Obrigações Fiscais","1T21",4980
"21130","Trisul","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",122113
"21130","Trisul","2.01.05","2.01.05 - Outras Obrigações","1T21",262507
"21130","Trisul","2.02","2.02 - Passivo Não Circulante","1T21",456525
"21130","Trisul","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",349207
"21130","Trisul","2.02.02","2.02.02 - Outras Obrigações","1T21",107318
"21130","Trisul","2.03","2.03 - Patrimônio Líquido","1T21",1250447
"21130","Trisul","2.03.01","2.03.01 - Capital Social Realizado","1T21",866080
"21130","Trisul","2.03.02","2.03.02 - Reservas de Capital","1T21",-11956
"21130","Trisul","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"21130","Trisul","2.03.04","2.03.04 - Reservas de Lucros","1T21",342020
"21130","Trisul","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",0
"21130","Trisul","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",0
"21130","Trisul","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"21130","Trisul","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"21130","Trisul","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",54303
"21130","Trisul","2","2 - Passivo Total","2T21",2236049
"21130","Trisul","2.01","2.01 - Passivo Circulante","2T21",550699
"21130","Trisul","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",7658
"21130","Trisul","2.01.02","2.01.02 - Fornecedores","2T21",61267
"21130","Trisul","2.01.03","2.01.03 - Obrigações Fiscais","2T21",4298
"21130","Trisul","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",184201
"21130","Trisul","2.01.05","2.01.05 - Outras Obrigações","2T21",293275
"21130","Trisul","2.02","2.02 - Passivo Não Circulante","2T21",390997
"21130","Trisul","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",290783
"21130","Trisul","2.02.02","2.02.02 - Outras Obrigações","2T21",100214
"21130","Trisul","2.03","2.03 - Patrimônio Líquido","2T21",1294353
"21130","Trisul","2.03.01","2.03.01 - Capital Social Realizado","2T21",866080
"21130","Trisul","2.03.02","2.03.02 - Reservas de Capital","2T21",-11956
"21130","Trisul","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"21130","Trisul","2.03.04","2.03.04 - Reservas de Lucros","2T21",372892
"21130","Trisul","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",0
"21130","Trisul","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",0
"21130","Trisul","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"21130","Trisul","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"21130","Trisul","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",67337
"21130","Trisul","2","2 - Passivo Total","3T21",2321403
"21130","Trisul","2.01","2.01 - Passivo Circulante","3T21",502429
"21130","Trisul","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",10082
"21130","Trisul","2.01.02","2.01.02 - Fornecedores","3T21",59355
"21130","Trisul","2.01.03","2.01.03 - Obrigações Fiscais","3T21",4315
"21130","Trisul","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",175354
"21130","Trisul","2.01.05","2.01.05 - Outras Obrigações","3T21",253323
"21130","Trisul","2.02","2.02 - Passivo Não Circulante","3T21",518901
"21130","Trisul","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",422324
"21130","Trisul","2.02.02","2.02.02 - Outras Obrigações","3T21",96577
"21130","Trisul","2.03","2.03 - Patrimônio Líquido","3T21",1300073
"21130","Trisul","2.03.01","2.03.01 - Capital Social Realizado","3T21",866080
"21130","Trisul","2.03.02","2.03.02 - Reservas de Capital","3T21",-11956
"21130","Trisul","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"21130","Trisul","2.03.04","2.03.04 - Reservas de Lucros","3T21",387114
"21130","Trisul","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",0
"21130","Trisul","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"21130","Trisul","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"21130","Trisul","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"21130","Trisul","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",58835
"25798","Kallas","2","2 - Passivo Total","1T21",1271601
"25798","Kallas","2.01","2.01 - Passivo Circulante","1T21",187459
"25798","Kallas","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",4188
"25798","Kallas","2.01.02","2.01.02 - Fornecedores","1T21",18088
"25798","Kallas","2.01.03","2.01.03 - Obrigações Fiscais","1T21",9965
"25798","Kallas","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",60198
"25798","Kallas","2.01.05","2.01.05 - Outras Obrigações","1T21",95020
"25798","Kallas","2.02","2.02 - Passivo Não Circulante","1T21",357487
"25798","Kallas","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",68107
"25798","Kallas","2.02.02","2.02.02 - Outras Obrigações","1T21",289380
"25798","Kallas","2.03","2.03 - Patrimônio Líquido","1T21",726655
"25798","Kallas","2.03.01","2.03.01 - Capital Social Realizado","1T21",553783
"25798","Kallas","2.03.02","2.03.02 - Reservas de Capital","1T21",0
"25798","Kallas","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"25798","Kallas","2.03.04","2.03.04 - Reservas de Lucros","1T21",105270
"25798","Kallas","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",0
"25798","Kallas","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",0
"25798","Kallas","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"25798","Kallas","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",-3017
"25798","Kallas","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",70619
"25798","Kallas","2","2 - Passivo Total","2T21",1237589
"25798","Kallas","2.01","2.01 - Passivo Circulante","2T21",157703
"25798","Kallas","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",4982
"25798","Kallas","2.01.02","2.01.02 - Fornecedores","2T21",21230
"25798","Kallas","2.01.03","2.01.03 - Obrigações Fiscais","2T21",9321
"25798","Kallas","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",10000
"25798","Kallas","2.01.05","2.01.05 - Outras Obrigações","2T21",112170
"25798","Kallas","2.02","2.02 - Passivo Não Circulante","2T21",332614
"25798","Kallas","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",89204
"25798","Kallas","2.02.02","2.02.02 - Outras Obrigações","2T21",243410
"25798","Kallas","2.03","2.03 - Patrimônio Líquido","2T21",747272
"25798","Kallas","2.03.01","2.03.01 - Capital Social Realizado","2T21",553783
"25798","Kallas","2.03.02","2.03.02 - Reservas de Capital","2T21",-3017
"25798","Kallas","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"25798","Kallas","2.03.04","2.03.04 - Reservas de Lucros","2T21",122188
"25798","Kallas","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",0
"25798","Kallas","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",0
"25798","Kallas","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"25798","Kallas","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"25798","Kallas","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",74318
"25798","Kallas","2","2 - Passivo Total","3T21",1385288
"25798","Kallas","2.01","2.01 - Passivo Circulante","3T21",159753
"25798","Kallas","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",6734
